,message,label
1603,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,1
1604,In sch but neva mind u eat 1st lor..,0
1605,Erm. I thought the contract ran out the4th of october.,0
1606,U are subscribed to the best Mobile Content Service in the UK for å£3 per ten days until you send STOP to 83435. Helpline 08706091795.,1
1607,Yup i'm elaborating on the safety aspects and some other issues..,0
1608,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs å£1.50 each",1
1609,"Goodmorning, today i am late for 1hr.",0
1610,If you don't respond imma assume you're still asleep and imma start calling n shit,0
1611,"Aight, see you in a bit",0
1612,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,0
1613,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",0
1614,Tmr timin still da same wat cos i got lesson until 6...,0
1615,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. å£1.50 SP:Tyrone,1
1616,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,0
1617,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",0
1618,"Gosh that , what a pain. Spose I better come then.",0
1619,"As usual..iam fine, happy &amp; doing well..:)",0
1620,Okie,0
1621,You call times job today ok umma and ask them to speed up,0
1622,"\HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!\""""",0
1623,:-) yeah! Lol. Luckily i didn't have a starring role like you!,0
1624,Hello madam how are you ?,0
1625,"Awesome, text me when you're restocked",0
1626,"As usual..iam fine, happy &amp; doing well..:)",0
1627,Yes. It's all innocent fun. O:-),0
1628,Thanks for sending this mental ability question..,0
1629,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.",0
1630,2marrow only. Wed at  &lt;#&gt;  to 2 aha.,0
1631,I went to ur hon lab but no one is there.,0
1632,How come?,0
1633,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,0
1634,S da..al r above  &lt;#&gt;,0
1635,"FREE RING TONE just text \POLYS\"" to 87131. Then every week get a new tone. 0870737910216yrs only å£1.50/wk.""",1
1636,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",0
1637,No way I'm going back there!,0
1638,"URGENT! Your mobile No 077xxx WON a å£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",1
1639,"Sorry da thangam, very very sorry i am held up with prasad.",0
1640,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,0
1641,Why she wants to talk to me,0
1642,Pandy joined 4w technologies today.he got job..,0
1643,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",1
1644,"They can try! They can get lost, in fact. Tee hee",0
1645,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,0
1646,My friends use to call the same.,0
1647,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",0
1648,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",0
1649,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",0
1650,Do you like shaking your booty on the dance floor?,0
1651,"Text me when you get off, don't call, my phones having problems",0
1652,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,0
1653,Feel like trying kadeem again? :V,0
1654,Not yet chikku..wat abt u?,0
1655,Ok...,0
1656,Do you know when dad will be back?,0
1657,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",1
1658,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,1
1659,He remains a bro amongst bros,0
1660,R u meeting da ge at nite tmr?,0
1661,Why de. You looking good only:-)..,0
1662,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp å£1.50/msg,1
1663,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,1
1664,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,0
1665,"That's cool, I'll come by like  &lt;#&gt; ish",0
1666,Super msg da:)nalla timing.,0
1667,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",0
1668,I am 6 ft. We will be a good combination!,0
1669,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,0
1670,* Am on a train back from northampton so i'm afraid not!,0
1671,Where in abj are you serving. Are you staying with dad or alone.,0
1672,Was playng 9 doors game and gt racing on phone lol,0
1673,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",1
1674,I'm on da bus going home...,0
1675,I'm okay. Chasing the dream. What's good. What are you doing next.,0
1676,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,1
1677,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,0
1678,Yes I know the cheesy songs from frosty the snowman :),0
1679,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",0
1680,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p ,1
1681,Hey tmr meet at bugis 930 ?,0
1682,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",1
1683,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,0
1684,And whenever you and i see we can still hook up too.,0
1685,FROM 88066 LOST å£12 HELP,1
1686,"Omw back to tampa from west palm, you hear what happened?",0
1687,S now only i took tablets . Reaction morning only.,0
1688,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,1
1689,"Nah, I'm a perpetual DD",0
1690,Sorry de i went to shop.,0
1691,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,1
1692,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,0
1693,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,0
1694,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",0
1695,Okie.. Thanx..,0
1696,Go where n buy? Juz buy when we get there lar.,0
1697,I'm working technical support :)voice process.,0
1698,It's justbeen overa week since we broke up and already our brains are going to mush!,0
1699,Nope... C __ then...,0
1700,Do __ noe if ben is going?,0
1701,Can you do a mag meeting this avo at some point?,0
1702,I meant middle left or right?,0
1703,Are you this much buzy,0
1704,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,0
1705,R __ going 4 today's meeting?,0
1706,K da:)how many page you want?,0
1707,You said not now. No problem. When you can. Let me know.,0
1708,Ok but tell me half an hr b4 u come i need 2 prepare.,0
1709,Sat right? Okay thanks... ,0
1710,Ok Chinese food on its way. When I get fat you're paying for my lipo.,0
1711,We r outside already.,0
1712,Have a good trip. Watch out for . Remember when you get back we must decide about easter.,0
1713,What time. I__÷m out until prob 3 or so,0
1714,I dont thnk its a wrong calling between us,0
1715,I am not sure about night menu. . . I know only about noon menu,0
1716,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",0
1717, and  picking them up from various points,0
1718,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,1
1719,I am on the way to ur home,0
1720,No problem. Talk to you later,0
1721,Still in customer place,0
1722,We confirm eating at esplanade?,0
1723,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,0
1724,Long after I quit. I get on only like 5 minutes a day as it is.,0
1725,"Just arrived, see you in a couple days &lt;3",0
1726,"K, wat s tht incident?",0
1727,Yeah get the unlimited,0
1728,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",0
1729,__ got wat to buy tell us then __ no need to come in again.,0
1730,When you are big..| God will bring success.,0
1731,How will I creep on you now? ;_;,0
1732,If I get there before you after your ten billion calls and texts so help me god,0
1733,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,0
1734,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",0
1735,Depends on where u going lor.,0
1736,FreeMsg>FAV XMAS TONES!Reply REAL,1
1737,Can a not?,0
1738,Oh yeah I forgot. U can only take 2 out shopping at once.,0
1739,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0
1740,"Alright if you're sure, let me know when you're leaving",0
1741,Some are lasting as much as 2 hours. You might get lucky.,0
1742,Genius what's up. How your brother. Pls send his number to my skype.,0
1743,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,0
1744,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,0
1745,Oh god..taken the teeth?is it paining,0
1746,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,1
1747,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,0
1748,"Congratulations - Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",1
1749,Ok lor...,0
1750,Wife.how she knew the time of murder exactly,0
1751,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,1
1752,Howz that persons story,0
1753,"You've won tkts to the EURO2004 CUP FINAL or å£800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",1
1754,U sick still can go shopping?,0
1755,1's reach home call me.,0
1756,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,0
1757,Ok thanx...,0
1758,aathi..where are you dear..,0
1759,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",0
1760,Wat time u finish ur lect today?,0
1761,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",1
1762,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",1
1763,how tall are you princess?,0
1764,I doubt you could handle 5 times per night in any case...,0
1765,Haha... Hope __ can hear the receipt sound... Gd luck!,0
1766,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",0
1767,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,0
1768,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",0
1769,I am not at all happy with what you saying or doing,0
1770,Adult 18 Content Your video will be with you shortly,1
1771,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",0
1772,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,0
1773,He says hi and to get your ass back to south tampa (preferably at a kegger),0
1774,"Aight, tomorrow around  &lt;#&gt;  it is",0
1775,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",0
1776,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",1
1777,See you there! ,0
1778,I dont understand your message.,0
1779,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",0
1780,Fuck cedar key and fuck her (come over anyway tho),0
1781,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",1
1782,U still painting ur wall?,0
1783,"Last Chance! Claim ur å£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Sub. 16",1
1784,Hi Harish's rent has been transfred to ur Acnt.,0
1785,Anything lor is she coming?,0
1786,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,0
1787,__ still attending da talks?,0
1788,No probs hon! How u doinat the mo?,0
1789,K I'll take care of it,0
1790,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,0
1791,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",0
1792,K I'll be sure to get up before noon and see what's what,0
1793,K...k...yesterday i was in cbe .,0
1794,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",1
1795,If you r @ home then come down within 5 min,0
1796,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",0
1797,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,0
1798,"Ha. You don__÷t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",0
1799,ALRITE,0
1800,"Sorry,in meeting I'll call later",0
1801,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,0
1802,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,0
1803,Is xy in ur car when u picking me up?,0
1804,"Yo, any way we could pick something up tonight?",0
1805,I've not sent it. He can send me.,0
1806,Fine am simply sitting.,0
1807,Thts god's gift for birds as humans hav some natural gift frm god..,0
1808,Are you coming to day for class.,0
1809,Ok... U enjoy ur shows...,0
1810,Wat's my dear doing? Sleeping ah?,0
1811,Hi' Test on  &lt;#&gt; rd ....,0
1812,"Yeah, we got one lined up for us",0
1813,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,0
1814,Hey i've booked the pilates and yoga lesson already... Haha,0
1815,Are you ok. What happen to behave like this,0
1816,You have 1 new message. Please call 08712400200.,1
1817,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,0
1818,No message..no responce..what happend?,0
1819,We currently have a message awaiting your collection. To collect your message just call 08718723815.,1
1820,make that 3! 4 fucks sake?! x,0
1821,Leave it. U will always be ignorant.,0
1822,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),0
1823,Where are you ? You said you would be here when I woke ... :-(,0
1824,Hey now am free you can call me.,0
1825,"URGENT! Your mobile was awarded a å£1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",1
1826,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.",0
1827,Id have to check but there's only like 1 bowls worth left,0
1828,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,1
1829,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,0
1830,Sir send to group mail check it.,0
1831,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,0
1832,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\""""",0
1833,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",1
1834,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,0
1835,"Are you being good, baby? :)",0
1836,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,0
1837,"Mostly sports type..lyk footbl,crckt..",0
1838,Ma head dey swell oh. Thanks for making my day,0
1839,U should make a fb list,0
1840,Happy New Year Princess!,0
1841,"I'll text carlos and let you know, hang on",0
1842,"Ok omw now, you at castor?",0
1843,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,0
1844,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",1
1845,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,0
1846,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",0
1847,"Tonight? Yeah, I'd be down for that",0
1848,What should i eat fo lunch senor,0
1849,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! ",0
1850,Reply to win å£100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,1
1851,Do you still have the grinder?,0
1852,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",0
1853,K.i did't see you.:)k:)where are you now?,0
1854,So i'm doing a list of buyers.,0
1855,Mm not entirely sure i understood that text but hey. Ho. Which weekend?,0
1856,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,0
1857,Don know..he is watching film in computer..,0
1858,Id onluy matters when getting on from offcampus,0
1859,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,1
1860,I will see in half an hour,0
1861,Ew are you one of them?,0
1862,Also hi wesley how've you been,0
1863,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,0
1864,"Hm good morning, headache anyone? :-)",0
1865,Yeah no probs - last night is obviously catching up with you... Speak soon ,0
1866,I might go 2 sch. Yar at e salon now v boring.,0
1867, &lt;#&gt;  mins but i had to stop somewhere first.,0
1868,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",0
1869,Wat time do u wan 2 meet me later?,0
1870,You are a very very very very bad girl. Or lady.,0
1871,"What part of \don't initiate\"" don't you understand""",0
1872,I finished my lunch already. U wake up already?,0
1873,You still at the game?,0
1874,What is your record for one night? :),0
1875,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",0
1876, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. ,0
1877,Jokin only lar... :-) depends on which phone my father can get lor...,0
1878,Get ready for  &lt;#&gt;  inches of pleasure...,0
1879,;-) ok. I feel like john lennon.,0
1880,Cos darren say __ considering mah so i ask __...,0
1881,Aight what time you want me to come up?,0
1882,Your bill at 3 is å£33.65 so thats not bad!,0
1883,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,0
1884,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ",0
1885,Lol they don't know about my awesome phone. I could click delete right now if I want.,0
1886,"Awesome question with a cute answer: Someone asked a boy \how is ur life?\"" . . He smiled &amp; answered: . . \""She is fine!\"" Gudnite""",0
1887,What happened to our yo date?,0
1888,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+,1
1889,Webpage s not available!,0
1890,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,0
1891,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,1
1892,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",0
1893,What u talking bout early morning? It's almost noon where your at!,0
1894,Fine. Do you remember me.,0
1895,"Sounds good, keep me posted",0
1896,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,1
1897,Ok. So april. Cant wait,0
1898,Boy you best get yo ass out here quick,0
1899,I'm now but have to wait till 2 for the bus to pick me.,0
1900,Apart from the one i told you about yesterday?,0
1901,Ok lor... But buy wat?,0
1902,Don know. I did't msg him recently.,0
1903,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",0
1904,There is no sense in my foot and penis.,0
1905,Okay but i thought you were the expert,0
1906,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,0
1907,S.s:)i thinl role is like sachin.just standing. Others have to hit.,0
1908,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,0
1909,In da car park ,0
1910,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,0
1911,So i asked how's anthony. Dad. And your bf,0
1912,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",0
1913,Am going to take bath ill place the key in window:-),0
1914,"Dear, take care. I am just reaching home.love u a lot.",0
1915,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,0
1916,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,0
1917,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,0
1918,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,0
1919,"Yo, you at jp and hungry like a mofo?",0
1920,This is all just creepy and crazy to me.,0
1921,Ok... I din get ur msg...,0
1922,Pathaya enketa maraikara pa',0
1923,Even if he my friend he is a priest call him now,0
1924,Or remind me in a few hrs.,0
1925,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",0
1926,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,0
1927,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,0
1928,Short But Cute : \ Be a good person ,0
1929,Just haven't decided where yet eh ?,0
1930,Yes watching footie but worried we're going to blow it - Phil Neville?,0
1931,R u saying i should re order the slippers cos i had to pay for returning it.,0
1932,Good evening! this is roger. How are you?,0
1933,Small problem in auction:)punj now asking tiwary,0
1934,He telling not to tell any one. If so treat for me hi hi hi,0
1935,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,1
1936,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,0
1937,Ok. But i finish at 6.,0
1938,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",1
1939,Ok going to sleep. Hope i can meet her.,0
1940,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,0
1941,You're right I have now that I think about it,0
1942,Wat r u doing now?,0
1943,Customer place i will call you,0
1944,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,0
1945,"\CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDå_S LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.\""""",0
1946,Yeah but which is worse for i,0
1947,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,1
1948,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,1
1949,Long time. You remember me today.,0
1950,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,0
1951,I can't describe how lucky you are that I'm actually awake by noon,0
1952,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",0
1953,Cheers for the card ... Is it that time of year already?,0
1954,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",0
1955,Do u still have plumbers tape and a wrench we could borrow?,0
1956,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofå£2000 CASH 18+only. To opt out txt X to 07786200117,1
1957,In meeting da. I will call you,0
1958,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",0
1959,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one __ cut ur hair. ,0
1960,Good morning pookie pie! Lol hope I didn't wake u up,0
1961,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,0
1962,Happy birthday to you....dear.with lots of love.rakhesh NRI,0
1963,Howz that persons story,0
1964,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",1
1965,X2  &lt;#&gt; . Are you going to get that,0
1966,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Itå_s the least a unique person like u deserve. Sleep tight or morning,0
1967,Is ur paper today in e morn or aft?,0
1968,And you! Will expect you whenever you text! Hope all goes well tomo ,0
1969,Great. P diddy is my neighbor and comes for toothpaste every morning,0
1970,7 lor... Change 2 suntec... Wat time u coming?,0
1971,No de.am seeing in online shop so that i asked.,0
1972,Just curious because my cuz asked what I was up to,0
1973,Nice.nice.how is it working?,0
1974,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,0
1975,She's good. How are you. Where r u working now,0
